,model,prompt,Mutation,Code Difference
3397,gpt-3.5-turbo,prompt7,40,0.13912630579297247
3398,gpt-3.5-turbo,prompt7,40,0.29305019305019303
3399,gpt-3.5-turbo,prompt7,40,0.09017259598450159
3400,gpt-3.5-turbo,prompt7,40,0.0833976833976834
3401,gpt-3.5-turbo,prompt7,40,0.11754684838160136
3402,gpt-3.5-turbo,prompt7,40,0.10422437673130194
3403,gpt-3.5-turbo,prompt7,40,0.08044733044733045
3404,gpt-3.5-turbo,prompt7,40,0.1168032786885246
3405,gpt-3.5-turbo,prompt7,40,0.1516748212269477
3406,gpt-3.5-turbo,prompt7,40,0.04142441860465116
3407,gpt-3.5-turbo,prompt7,40,0.04148629148629149
3408,gpt-3.5-turbo,prompt7,40,0.1305916305916306
3409,gpt-3.5-turbo,prompt7,40,0.047095221725678926
3410,gpt-3.5-turbo,prompt7,40,0.07862833391063388
3411,gpt-3.5-turbo,prompt7,40,0.11658291457286432
3412,gpt-3.5-turbo,prompt7,40,1.5097402597402598
3413,gpt-3.5-turbo,prompt7,40,0.14340960360941024
3414,gpt-3.5-turbo,prompt7,40,0.07155322862129145
3415,gpt-3.5-turbo,prompt7,40,0.1591811793461656
3416,gpt-3.5-turbo,prompt7,40,0.33310879083866624
3417,gpt-3.5-turbo,prompt7,40,0.043478260869565216
3418,gpt-3.5-turbo,prompt7,40,0.11883327331652863
3419,gpt-3.5-turbo,prompt7,40,0.08171466845277964
3420,gpt-3.5-turbo,prompt7,40,0.06854838709677419
3421,gpt-3.5-turbo,prompt7,40,0.04969610296746514
3422,gpt-3.5-turbo,prompt7,40,0.6486291486291487
3423,gpt-3.5-turbo,prompt7,40,0.07132867132867132
3424,gpt-3.5-turbo,prompt7,40,0.09053069719042664
3425,gpt-3.5-turbo,prompt7,40,0.028221693301598096
3426,gpt-3.5-turbo,prompt7,40,0.01606145251396648
3427,gpt-3.5-turbo,prompt7,40,0.17627920733510796
3428,gpt-3.5-turbo,prompt7,40,0.017519752662315355
3429,gpt-3.5-turbo,prompt7,40,0.04591304347826087
3430,gpt-3.5-turbo,prompt7,40,0.03931802366040362
3431,gpt-3.5-turbo,prompt7,40,0.05485789821546596
3432,gpt-3.5-turbo,prompt7,40,1.0986013986013985
3433,gpt-3.5-turbo,prompt7,40,1.5412587412587413
3434,gpt-3.5-turbo,prompt8,2,1.0
3435,gpt-3.5-turbo,prompt8,2,0.10961968680089486
3436,gpt-3.5-turbo,prompt8,2,0.08740359897172237
3437,gpt-3.5-turbo,prompt8,2,0.041576673866090715
3438,gpt-3.5-turbo,prompt8,2,0.10360138135175136
3439,gpt-3.5-turbo,prompt8,2,0.6403887688984882
3440,gpt-3.5-turbo,prompt8,2,0.12697652132247245
3441,gpt-3.5-turbo,prompt8,2,0.4584233261339093
3442,gpt-3.5-turbo,prompt8,2,0.023006955591225255
3443,gpt-3.5-turbo,prompt8,2,0.0091792656587473
3444,gpt-3.5-turbo,prompt8,2,0.31277056277056275
3445,gpt-3.5-turbo,prompt8,2,0.029522275899087493
3446,gpt-3.5-turbo,prompt8,2,0.09230769230769231
3447,gpt-3.5-turbo,prompt8,2,0.031068983675618746
3448,gpt-3.5-turbo,prompt8,2,1.1269088994207477
3449,gpt-3.5-turbo,prompt8,2,1.116917047681254
3450,gpt-3.5-turbo,prompt8,2,0.3801980198019802
3451,gpt-3.5-turbo,prompt8,2,0.43366336633663366
3452,gpt-3.5-turbo,prompt8,2,1.547663551401869
3453,gpt-3.5-turbo,prompt8,2,1.201980198019802
3454,gpt-3.5-turbo,prompt8,2,1.547077922077922
3455,gpt-3.5-turbo,prompt8,2,0.31287128712871287
3456,gpt-3.5-turbo,prompt8,2,0.9784615384615385
3457,gpt-3.5-turbo,prompt8,2,1.325044404973357
3458,gpt-3.5-turbo,prompt8,2,0.24935511607910577
3459,gpt-3.5-turbo,prompt8,2,0.28002894356005786
3460,gpt-3.5-turbo,prompt8,2,0.20426287744227353
3461,gpt-3.5-turbo,prompt8,2,0.45069393718042366
3462,gpt-3.5-turbo,prompt8,2,0.33176628609805237
3463,gpt-3.5-turbo,prompt8,2,0.28475836431226764
3464,gpt-3.5-turbo,prompt8,2,0.21012849584278157
3465,gpt-3.5-turbo,prompt8,2,0.08756567425569177
3466,gpt-3.5-turbo,prompt8,2,0.1915772089182494
3467,gpt-3.5-turbo,prompt8,2,0.1923743500866551
3468,gpt-3.5-turbo,prompt8,2,0.2627677100494234
3469,gpt-3.5-turbo,prompt8,2,0.27264653641207814
3470,gpt-3.5-turbo,prompt8,2,0.2006344171292625
3471,gpt-3.5-turbo,prompt8,2,0.43470588235294116
3472,gpt-3.5-turbo,prompt8,2,0.3971631205673759
3473,gpt-3.5-turbo,prompt8,2,0.14564831261101244
3474,gpt-3.5-turbo,prompt8,2,0.21597892888498682
3475,gpt-3.5-turbo,prompt8,2,0.18649045521292218
3476,gpt-3.5-turbo,prompt8,2,0.21169176262178918
3477,gpt-3.5-turbo,prompt8,2,0.20967741935483872
3478,gpt-3.5-turbo,prompt8,2,0.41097818437719913
3479,gpt-3.5-turbo,prompt8,2,0.1946624803767661
3480,gpt-3.5-turbo,prompt8,2,0.32683254875588436
3481,gpt-3.5-turbo,prompt8,2,0.2183219178082192
3482,gpt-3.5-turbo,prompt8,2,0.29788838612368024
3483,gpt-3.5-turbo,prompt8,2,0.1018363939899833
3484,gpt-3.5-turbo,prompt8,2,0.8689818468823993
3485,gpt-3.5-turbo,prompt8,2,0.3910329171396141
3486,gpt-3.5-turbo,prompt8,2,0.2041127189642041
3487,gpt-3.5-turbo,prompt8,2,0.27532013969732244
3488,gpt-3.5-turbo,prompt8,2,0.3045550847457627
3489,gpt-3.5-turbo,prompt8,2,0.3933477946493131
3490,gpt-3.5-turbo,prompt8,2,0.21377245508982035
3491,gpt-3.5-turbo,prompt8,2,0.3703920421299005
3492,gpt-3.5-turbo,prompt8,2,0.208
3493,gpt-3.5-turbo,prompt8,2,0.1729518855656697
3494,gpt-3.5-turbo,prompt8,2,0.4247076023391813
3495,gpt-3.5-turbo,prompt8,2,0.25440090857467346
3496,gpt-3.5-turbo,prompt8,2,0.16740646797717185
3497,gpt-3.5-turbo,prompt8,2,0.312565445026178
3498,gpt-3.5-turbo,prompt8,2,0.07202762703502713
3499,gpt-3.5-turbo,prompt8,2,0.24434782608695652
3500,gpt-3.5-turbo,prompt8,2,0.4863874345549738
3501,gpt-3.5-turbo,prompt8,2,0.08571428571428572
3502,gpt-3.5-turbo,prompt8,2,0.26532195500387895
3503,gpt-3.5-turbo,prompt8,2,0.12522818546914932
3504,gpt-3.5-turbo,prompt8,2,0.09581070597362297
3505,gpt-3.5-turbo,prompt8,2,0.4278510473235066
3506,gpt-3.5-turbo,prompt8,2,0.06059479553903346
3507,gpt-3.5-turbo,prompt8,2,0.05692883895131086
3508,gpt-3.5-turbo,prompt8,2,0.08581560283687943
3509,gpt-3.5-turbo,prompt8,2,0.22274199352284996
3510,gpt-3.5-turbo,prompt8,2,0.12828947368421054
3511,gpt-3.5-turbo,prompt8,2,0.43616331821127674
3512,gpt-3.5-turbo,prompt8,2,0.5009721322099806
3513,gpt-3.5-turbo,prompt8,2,0.9948152948801037
3514,gpt-3.5-turbo,prompt8,2,0.8658457550226831
3515,gpt-3.5-turbo,prompt8,2,0.08402860548271752
3516,gpt-3.5-turbo,prompt8,2,0.16703296703296702
3517,gpt-3.5-turbo,prompt8,2,0.30885529157667385
3518,gpt-3.5-turbo,prompt8,2,0.7908224076281287
3519,gpt-3.5-turbo,prompt8,2,0.4446308724832215
3520,gpt-3.5-turbo,prompt8,2,0.6764004767580453
3521,gpt-3.5-turbo,prompt8,2,0.3134684147794994
3522,gpt-3.5-turbo,prompt8,2,0.06260575296108291
3523,gpt-3.5-turbo,prompt8,2,0.15844155844155844
3524,gpt-3.5-turbo,prompt8,2,1.2657303370786517
3525,gpt-3.5-turbo,prompt8,2,0.26394849785407726
3526,gpt-3.5-turbo,prompt8,2,0.14393558127830902
3527,gpt-3.5-turbo,prompt8,2,0.007250418293363078
3528,gpt-3.5-turbo,prompt8,2,0.14025316455696202
3529,gpt-3.5-turbo,prompt8,2,0.2842535787321063
3530,gpt-3.5-turbo,prompt8,2,0.18081002892960463
3531,gpt-3.5-turbo,prompt8,2,0.33596145422689444
3532,gpt-3.5-turbo,prompt8,2,0.25203252032520324
3533,gpt-3.5-turbo,prompt8,5,1.0
3534,gpt-3.5-turbo,prompt8,5,0.2312
3535,gpt-3.5-turbo,prompt8,5,0.08787346221441125
3536,gpt-3.5-turbo,prompt8,5,0.12595097210481826
3537,gpt-3.5-turbo,prompt8,5,0.2045977011494253
3538,gpt-3.5-turbo,prompt8,5,0.16042780748663102
3539,gpt-3.5-turbo,prompt8,5,0.20904836193447737
3540,gpt-3.5-turbo,prompt8,5,0.18842845973416733
3541,gpt-3.5-turbo,prompt8,5,0.36645962732919257
3542,gpt-3.5-turbo,prompt8,5,0.11073541842772612
3543,gpt-3.5-turbo,prompt8,5,0.20337682271680738
3544,gpt-3.5-turbo,prompt8,5,0.13680494263018536
3545,gpt-3.5-turbo,prompt8,5,0.8278145695364238
3546,gpt-3.5-turbo,prompt8,5,0.2012779552715655
3547,gpt-3.5-turbo,prompt8,5,0.08581862446743761
3548,gpt-3.5-turbo,prompt8,5,0.2662779397473275
3549,gpt-3.5-turbo,prompt8,5,0.21639854696419306
3550,gpt-3.5-turbo,prompt8,5,0.11938534278959811
3551,gpt-3.5-turbo,prompt8,5,0.45944444444444443
3552,gpt-3.5-turbo,prompt8,5,0.3979423868312757
3553,gpt-3.5-turbo,prompt8,5,1.2304526748971194
3554,gpt-3.5-turbo,prompt8,5,0.1215088864708016
3555,gpt-3.5-turbo,prompt8,5,0.26967592592592593
3556,gpt-3.5-turbo,prompt8,5,0.05856397914159647
3557,gpt-3.5-turbo,prompt8,5,0.5111111111111111
3558,gpt-3.5-turbo,prompt8,5,1.0479559748427674
3559,gpt-3.5-turbo,prompt8,5,0.24718256949661907
3560,gpt-3.5-turbo,prompt8,5,0.7146341463414634
3561,gpt-3.5-turbo,prompt8,5,0.15857826384142173
3562,gpt-3.5-turbo,prompt8,5,0.19810725552050473
3563,gpt-3.5-turbo,prompt8,5,0.18122127380170716
3564,gpt-3.5-turbo,prompt8,5,0.6878930817610063
3565,gpt-3.5-turbo,prompt8,5,0.1931443638760712
3566,gpt-3.5-turbo,prompt8,5,0.16470588235294117
3567,gpt-3.5-turbo,prompt8,5,0.1245708680725846
3568,gpt-3.5-turbo,prompt8,5,0.15619047619047619
3569,gpt-3.5-turbo,prompt8,5,0.13898305084745763
3570,gpt-3.5-turbo,prompt8,5,0.09325605900948367
3571,gpt-3.5-turbo,prompt8,5,0.033953997809419496
3572,gpt-3.5-turbo,prompt8,5,0.08461131676361713
3573,gpt-3.5-turbo,prompt8,5,0.0677882236516576
3574,gpt-3.5-turbo,prompt8,5,0.07259713701431493
3575,gpt-3.5-turbo,prompt8,5,0.10323501427212178
3576,gpt-3.5-turbo,prompt8,5,0.08080288214101904
3577,gpt-3.5-turbo,prompt8,5,0.015665796344647518
3578,gpt-3.5-turbo,prompt8,5,0.21153846153846154
3579,gpt-3.5-turbo,prompt8,5,0.07109252483010978
3580,gpt-3.5-turbo,prompt8,5,0.5494447382337387
3581,gpt-3.5-turbo,prompt8,5,0.2890380313199105
3582,gpt-3.5-turbo,prompt8,5,0.1166747690811862
3583,gpt-3.5-turbo,prompt8,5,0.27374872318692545
3584,gpt-3.5-turbo,prompt8,5,1.325753569539926
3585,gpt-3.5-turbo,prompt8,5,0.11429937828790053
3586,gpt-3.5-turbo,prompt8,5,1.4151242728714966
3587,gpt-3.5-turbo,prompt8,5,0.038501026694045176
3588,gpt-3.5-turbo,prompt8,5,0.17742643829600352
3589,gpt-3.5-turbo,prompt8,5,1.0
3590,gpt-3.5-turbo,prompt8,5,0.08888888888888889
3591,gpt-3.5-turbo,prompt8,5,0.1942985746436609
3592,gpt-3.5-turbo,prompt8,5,0.5084249084249084
3593,gpt-3.5-turbo,prompt8,5,0.11075441412520064
3594,gpt-3.5-turbo,prompt8,5,0.26827586206896553
3595,gpt-3.5-turbo,prompt8,5,0.1064516129032258
3596,gpt-3.5-turbo,prompt8,5,0.17719568567026195
3597,gpt-3.5-turbo,prompt8,5,0.10327455919395466
3598,gpt-3.5-turbo,prompt8,5,0.8095588235294118
3599,gpt-3.5-turbo,prompt8,5,0.3926325247079964
3600,gpt-3.5-turbo,prompt8,5,0.1199364575059571
3601,gpt-3.5-turbo,prompt8,5,0.1199364575059571
3602,gpt-3.5-turbo,prompt8,5,0.3068181818181818
3603,gpt-3.5-turbo,prompt8,5,0.1354420113544201
3604,gpt-3.5-turbo,prompt8,5,0.13234142521534847
3605,gpt-3.5-turbo,prompt8,5,0.2235459004905396
3606,gpt-3.5-turbo,prompt8,5,0.3647878404053198
3607,gpt-3.5-turbo,prompt8,5,0.11217948717948718
3608,gpt-3.5-turbo,prompt8,5,0.07743547044129892
3609,gpt-3.5-turbo,prompt8,5,1.0125786163522013
3610,gpt-3.5-turbo,prompt8,5,0.17319277108433734
3611,gpt-3.5-turbo,prompt8,5,0.45163690476190477
3612,gpt-3.5-turbo,prompt8,5,0.37915936952714535
3613,gpt-3.5-turbo,prompt8,5,0.4084690553745928
3614,gpt-3.5-turbo,prompt8,5,0.24335904027420738
3615,gpt-3.5-turbo,prompt8,5,0.22685512367491167
3616,gpt-3.5-turbo,prompt8,5,0.09105824446267433
3617,gpt-3.5-turbo,prompt8,5,0.12480252764612954
3618,gpt-3.5-turbo,prompt8,5,0.10137875101378752
3619,gpt-3.5-turbo,prompt8,5,0.2683544303797468
3620,gpt-3.5-turbo,prompt8,5,0.09624796084828711
3621,gpt-3.5-turbo,prompt8,5,0.2702898550724638
3622,gpt-3.5-turbo,prompt8,5,0.1270358306188925
3623,gpt-3.5-turbo,prompt8,5,0.2789438050101557
3624,gpt-3.5-turbo,prompt8,5,0.2676801057501652
3625,gpt-3.5-turbo,prompt8,5,0.20722713864306785
3626,gpt-3.5-turbo,prompt8,5,0.13505074160811867
3627,gpt-3.5-turbo,prompt8,5,0.1631578947368421
3628,gpt-3.5-turbo,prompt8,5,0.11562224183583407
3629,gpt-3.5-turbo,prompt8,5,0.08881578947368421
3630,gpt-3.5-turbo,prompt8,5,0.1016949152542373
3631,gpt-3.5-turbo,prompt8,5,0.09991876523151909
3632,gpt-3.5-turbo,prompt8,5,0.295470884255931
3633,gpt-3.5-turbo,prompt8,5,0.1567732115677321
3634,gpt-3.5-turbo,prompt8,5,0.15419847328244274
3635,gpt-3.5-turbo,prompt8,5,0.13387241689128482
3636,gpt-3.5-turbo,prompt8,5,0.13731825525040386
3637,gpt-3.5-turbo,prompt8,5,0.42406639004149377
3638,gpt-3.5-turbo,prompt8,5,0.22943722943722944
3639,gpt-3.5-turbo,prompt8,5,0.2814526588845655
3640,gpt-3.5-turbo,prompt8,5,0.17555555555555555
3641,gpt-3.5-turbo,prompt8,5,0.1490015360983103
3642,gpt-3.5-turbo,prompt8,5,0.21967963386727687
3643,gpt-3.5-turbo,prompt8,5,0.2433405327573794
3644,gpt-3.5-turbo,prompt8,5,0.093255620316403
3645,gpt-3.5-turbo,prompt8,5,0.18664643399089528
3646,gpt-3.5-turbo,prompt8,5,0.08505367464905036
3647,gpt-3.5-turbo,prompt8,5,0.36661073825503354
3648,gpt-3.5-turbo,prompt8,5,0.43591654247391953
3649,gpt-3.5-turbo,prompt8,5,0.07743547044129892
3650,gpt-3.5-turbo,prompt8,5,0.252361673414305
3651,gpt-3.5-turbo,prompt8,5,0.1404189294026377
3652,gpt-3.5-turbo,prompt8,5,0.2066326530612245
3653,gpt-3.5-turbo,prompt8,5,0.17095310136157338
3654,gpt-3.5-turbo,prompt8,5,0.30310716550412176
3655,gpt-3.5-turbo,prompt8,10,0.10581319399085565
3656,gpt-3.5-turbo,prompt8,10,0.10142118863049096
3657,gpt-3.5-turbo,prompt8,10,0.03821656050955414
3658,gpt-3.5-turbo,prompt8,10,0.09313725490196079
3659,gpt-3.5-turbo,prompt8,10,0.2074495602690119
3660,gpt-3.5-turbo,prompt8,10,0.1869747899159664
3661,gpt-3.5-turbo,prompt8,10,0.3444123314065511
3662,gpt-3.5-turbo,prompt8,10,0.041121495327102804
3663,gpt-3.5-turbo,prompt8,10,0.13977868375072802
3664,gpt-3.5-turbo,prompt8,10,0.2517173699705594
3665,gpt-3.5-turbo,prompt8,10,0.11138014527845036
3666,gpt-3.5-turbo,prompt8,10,0.08085612366230678
3667,gpt-3.5-turbo,prompt8,10,0.2661122661122661
3668,gpt-3.5-turbo,prompt8,10,0.19146341463414634
3669,gpt-3.5-turbo,prompt8,10,0.11870295309785756
3670,gpt-3.5-turbo,prompt8,10,0.15884680610514415
3671,gpt-3.5-turbo,prompt8,10,0.601600711427301
3672,gpt-3.5-turbo,prompt8,10,0.19224555735056542
3673,gpt-3.5-turbo,prompt8,10,0.16830065359477125
3674,gpt-3.5-turbo,prompt8,10,0.06432432432432432
3675,gpt-3.5-turbo,prompt8,10,0.22046353872244207
3676,gpt-3.5-turbo,prompt8,10,0.260797342192691
3677,gpt-3.5-turbo,prompt8,10,0.13601236476043277
3678,gpt-3.5-turbo,prompt8,10,0.16902204635387225
3679,gpt-3.5-turbo,prompt8,10,0.1332675222112537
3680,gpt-3.5-turbo,prompt8,10,0.1695873374788016
3681,gpt-3.5-turbo,prompt8,10,0.21763708309779536
3682,gpt-3.5-turbo,prompt8,10,0.3252449836677555
3683,gpt-3.5-turbo,prompt8,10,0.12198795180722892
3684,gpt-3.5-turbo,prompt8,10,0.08404710920770878
3685,gpt-3.5-turbo,prompt8,10,0.14612584503380135
3686,gpt-3.5-turbo,prompt8,10,0.5068493150684932
3687,gpt-3.5-turbo,prompt8,10,0.10182157870154133
3688,gpt-3.5-turbo,prompt8,10,0.15824765310683953
3689,gpt-3.5-turbo,prompt8,10,0.18328118015198927
3690,gpt-3.5-turbo,prompt8,10,0.12460063897763578
3691,gpt-3.5-turbo,prompt8,10,0.0903691132795927
3692,gpt-3.5-turbo,prompt8,10,0.08169375534644996
3693,gpt-3.5-turbo,prompt8,10,0.06201901312811227
3694,gpt-3.5-turbo,prompt8,10,0.18976026005688745
3695,gpt-3.5-turbo,prompt8,10,0.052463503649635035
3696,gpt-3.5-turbo,prompt8,10,0.27958236658932717
3697,gpt-3.5-turbo,prompt8,10,0.1998689384010485
3698,gpt-3.5-turbo,prompt8,10,0.17221418234442837
3699,gpt-3.5-turbo,prompt8,10,0.16411960132890366
3700,gpt-3.5-turbo,prompt8,10,0.6108462455303934
3701,gpt-3.5-turbo,prompt8,10,0.04128440366972477
3702,gpt-3.5-turbo,prompt8,10,0.14896907216494845
3703,gpt-3.5-turbo,prompt8,10,0.06460945033751206
3704,gpt-3.5-turbo,prompt8,10,0.37401574803149606
3705,gpt-3.5-turbo,prompt8,10,0.029256594724220625
3706,gpt-3.5-turbo,prompt8,10,0.0791628753412193
3707,gpt-3.5-turbo,prompt8,10,0.07253158633598503
3708,gpt-3.5-turbo,prompt8,10,0.07520891364902507
3709,gpt-3.5-turbo,prompt8,10,0.0502131691141639
3710,gpt-3.5-turbo,prompt8,10,0.12441214194100043
3711,gpt-3.5-turbo,prompt8,10,0.8346755092373283
3712,gpt-3.5-turbo,prompt8,10,0.1409068746952706
3713,gpt-3.5-turbo,prompt8,10,0.11594936708860759
3714,gpt-3.5-turbo,prompt8,10,0.07179971658006613
3715,gpt-3.5-turbo,prompt8,10,0.12534948741845295
3716,gpt-3.5-turbo,prompt8,10,0.5182060390763765
3717,gpt-3.5-turbo,prompt8,10,0.07498790517658442
3718,gpt-3.5-turbo,prompt8,10,0.034778465936160075
3719,gpt-3.5-turbo,prompt8,10,1.7266569908079341
3720,gpt-3.5-turbo,prompt8,10,1.1812019882512426
3721,gpt-3.5-turbo,prompt8,10,0.03615604186489058
3722,gpt-3.5-turbo,prompt8,10,0.4324964471814306
3723,gpt-3.5-turbo,prompt8,10,0.16523867809057527
3724,gpt-3.5-turbo,prompt8,10,1.38917089678511
3725,gpt-3.5-turbo,prompt8,10,0.8265651438240271
3726,gpt-3.5-turbo,prompt8,10,0.6476311336717429
3727,gpt-3.5-turbo,prompt8,10,1.1708967851099832
3728,gpt-3.5-turbo,prompt8,10,0.16048910966755828
3729,gpt-3.5-turbo,prompt8,10,1.3976311336717429
3730,gpt-3.5-turbo,prompt8,10,0.06463124504361618
3731,gpt-3.5-turbo,prompt8,10,0.04006541291905151
3732,gpt-3.5-turbo,prompt8,10,0.6125211505922166
3733,gpt-3.5-turbo,prompt8,10,0.09678653404743688
3734,gpt-3.5-turbo,prompt8,10,0.1572463768115942
3735,gpt-3.5-turbo,prompt8,10,0.05898764447987246
3736,gpt-3.5-turbo,prompt8,10,0.20501373626373626
3737,gpt-3.5-turbo,prompt8,10,0.06815464328417696
3738,gpt-3.5-turbo,prompt8,10,1.385786802030457
3739,gpt-3.5-turbo,prompt8,10,1.4170896785109983
3740,gpt-3.5-turbo,prompt8,10,0.06123260437375746
3741,gpt-3.5-turbo,prompt8,10,0.6607445008460237
3742,gpt-3.5-turbo,prompt8,10,0.1197289156626506
3743,gpt-3.5-turbo,prompt8,10,1.3367174280879865
3744,gpt-3.5-turbo,prompt8,10,0.09644087256027555
3745,gpt-3.5-turbo,prompt8,10,0.09747706422018348
3746,gpt-3.5-turbo,prompt8,10,0.6112521150592216
3747,gpt-3.5-turbo,prompt8,10,0.08310679611650486
3748,gpt-3.5-turbo,prompt8,10,0.09653846153846155
3749,gpt-3.5-turbo,prompt8,10,0.14190440904038532
3750,gpt-3.5-turbo,prompt8,10,0.1849122807017544
3751,gpt-3.5-turbo,prompt8,10,0.08352758352758352
3752,gpt-3.5-turbo,prompt8,10,0.1737424188369604
3753,gpt-3.5-turbo,prompt8,10,0.06926751592356688
3754,gpt-3.5-turbo,prompt8,10,0.1618075801749271
3755,gpt-3.5-turbo,prompt8,10,1.3959390862944163
3756,gpt-3.5-turbo,prompt8,10,1.1171742808798646
3757,gpt-3.5-turbo,prompt8,10,0.12262718299164768
3758,gpt-3.5-turbo,prompt8,10,0.09470858895705521
3759,gpt-3.5-turbo,prompt8,10,1.3959390862944163
3760,gpt-3.5-turbo,prompt8,10,0.13535502958579881
3761,gpt-3.5-turbo,prompt8,10,1.4661590524534687
3762,gpt-3.5-turbo,prompt8,10,0.06470821754664549
3763,gpt-3.5-turbo,prompt8,10,1.387901861252115
3764,gpt-3.5-turbo,prompt8,10,1.3980541455160744
3765,gpt-3.5-turbo,prompt8,10,0.10069713400464755
3766,gpt-3.5-turbo,prompt8,10,0.0759543486816214
3767,gpt-3.5-turbo,prompt8,10,0.6345177664974619
3768,gpt-3.5-turbo,prompt8,10,0.20909404064760592
3769,gpt-3.5-turbo,prompt8,10,0.11873350923482849
3770,gpt-3.5-turbo,prompt8,10,0.20538965768390385
3771,gpt-3.5-turbo,prompt8,10,0.0926923076923077
3772,gpt-3.5-turbo,prompt8,10,0.09520123839009288
3773,gpt-3.5-turbo,prompt8,10,0.08265424912689173
3774,gpt-3.5-turbo,prompt8,10,0.14640379700620665
3775,gpt-3.5-turbo,prompt8,10,0.5452622673434856
3776,gpt-3.5-turbo,prompt8,10,1.4141285956006768
3777,gpt-3.5-turbo,prompt8,10,1.4555837563451777
3778,gpt-3.5-turbo,prompt8,10,0.6442470389170897
3779,gpt-3.5-turbo,prompt8,10,0.10534293292913982
3780,gpt-3.5-turbo,prompt8,10,0.09896033885252215
3781,gpt-3.5-turbo,prompt8,10,0.09553158705701079
3782,gpt-3.5-turbo,prompt8,10,0.09238500193274063
3783,gpt-3.5-turbo,prompt8,10,0.1208156983455175
3784,gpt-3.5-turbo,prompt8,10,1.4297800338409477
3785,gpt-3.5-turbo,prompt8,10,0.6205583756345178
3786,gpt-3.5-turbo,prompt8,10,0.08630030959752322
3787,gpt-3.5-turbo,prompt8,10,0.10064811284788411
3788,gpt-3.5-turbo,prompt8,10,0.13367609254498714
3789,gpt-3.5-turbo,prompt8,10,1.401015228426396
3790,gpt-3.5-turbo,prompt8,10,0.13099415204678364
3791,gpt-3.5-turbo,prompt8,10,0.21609276177090653
3792,gpt-3.5-turbo,prompt8,10,0.4108527131782946
3793,gpt-3.5-turbo,prompt8,10,1.5038071065989849
3794,gpt-3.5-turbo,prompt8,20,1.0
3795,gpt-3.5-turbo,prompt8,20,0.17892425905598244
3796,gpt-3.5-turbo,prompt8,20,0.26220614828209765
3797,gpt-3.5-turbo,prompt8,20,0.07706766917293233
3798,gpt-3.5-turbo,prompt8,20,1.390834191555098
3799,gpt-3.5-turbo,prompt8,20,0.11474435196195006
3800,gpt-3.5-turbo,prompt8,20,0.05384110308601445
3801,gpt-3.5-turbo,prompt8,20,0.24748490945674045
3802,gpt-3.5-turbo,prompt8,20,0.23336798336798337
3803,gpt-3.5-turbo,prompt8,20,0.46828689982216953
3804,gpt-3.5-turbo,prompt8,20,0.06595477386934673
3805,gpt-3.5-turbo,prompt8,20,0.07672469374597034
3806,gpt-3.5-turbo,prompt8,20,0.13383985973115137
3807,gpt-3.5-turbo,prompt8,20,0.09057750759878419
3808,gpt-3.5-turbo,prompt8,20,0.1519287833827893
3809,gpt-3.5-turbo,prompt8,20,0.31634527089072545
3810,gpt-3.5-turbo,prompt8,20,0.2696512233211869
3811,gpt-3.5-turbo,prompt8,20,0.27400468384074944
3812,gpt-3.5-turbo,prompt8,20,0.21552176192973257
3813,gpt-3.5-turbo,prompt8,20,0.3135790947270182
3814,gpt-3.5-turbo,prompt8,20,0.30028195488721804
3815,gpt-3.5-turbo,prompt8,20,0.22063666300768386
3816,gpt-3.5-turbo,prompt8,20,0.24281314168377824
3817,gpt-3.5-turbo,prompt8,20,0.13126934984520125
3818,gpt-3.5-turbo,prompt8,20,0.16845878136200718
3819,gpt-3.5-turbo,prompt8,20,0.2472943722943723
3820,gpt-3.5-turbo,prompt8,20,0.29364326375711575
3821,gpt-3.5-turbo,prompt8,20,0.15626822157434403
3822,gpt-3.5-turbo,prompt8,20,0.04589787722317843
3823,gpt-3.5-turbo,prompt8,20,0.1355421686746988
3824,gpt-3.5-turbo,prompt8,20,0.6420560747663552
3825,gpt-3.5-turbo,prompt8,20,0.2716636197440585
3826,gpt-3.5-turbo,prompt8,20,0.14153245485602733
3827,gpt-3.5-turbo,prompt8,20,0.2489419007310504
3828,gpt-3.5-turbo,prompt8,20,0.45502901353965186
3829,gpt-3.5-turbo,prompt8,20,0.27902946273830154
3830,gpt-3.5-turbo,prompt8,20,0.19844020797227035
3831,gpt-3.5-turbo,prompt8,20,0.09098070106341079
3832,gpt-3.5-turbo,prompt8,20,0.11481802426343155
3833,gpt-3.5-turbo,prompt8,20,0.2932838339520756
3834,gpt-3.5-turbo,prompt8,20,0.2321970975362808
3835,gpt-3.5-turbo,prompt8,20,0.19093567251461988
3836,gpt-3.5-turbo,prompt8,20,0.11744853189335133
3837,gpt-3.5-turbo,prompt8,20,0.6547418157273034
3838,gpt-3.5-turbo,prompt8,20,0.08779514466245428
3839,gpt-3.5-turbo,prompt8,20,0.16187175043327556
3840,gpt-3.5-turbo,prompt8,20,0.048458149779735685
3841,gpt-3.5-turbo,prompt8,20,0.06724436741767764
3842,gpt-3.5-turbo,prompt8,20,0.38994338994338995
3843,gpt-3.5-turbo,prompt8,20,1.0
3844,gpt-3.5-turbo,prompt8,20,0.43623283191628515
3845,gpt-3.5-turbo,prompt8,20,0.10603112840466926
3846,gpt-3.5-turbo,prompt8,20,0.3850415512465374
3847,gpt-3.5-turbo,prompt8,20,0.1676829268292683
3848,gpt-3.5-turbo,prompt8,20,0.0998980632008155
